user_id,text,timestamp,label,domain,text_clean
193,I feel empty inside,2024-06-23,1,unknown,I feel empty inside
270,I feel happy and motivated,2024-09-25,0,unknown,I feel happy and motivated
1770,Today was productive and fun,2024-06-09,0,unknown,Today was productive and fun
1235,Today was productive and fun,2024-12-01,0,unknown,Today was productive and fun
579,I feel happy and motivated,2024-11-11,0,unknown,I feel happy and motivated
619,I am excited about tomorrow,2024-08-06,0,unknown,I am excited about tomorrow
915,I had a great day today,2024-10-23,0,unknown,I had a great day today
1018,I feel very sad and lonely,2024-03-01,1,unknown,I feel very sad and lonely
1497,I feel empty inside,2024-11-06,1,unknown,I feel empty inside
1127,I enjoyed spending time with friends,2024-01-05,0,unknown,I enjoyed spending time with friends
996,I feel empty inside,2024-07-11,1,unknown,I feel empty inside
922,I have no motivation anymore,2024-12-03,1,unknown,I have no motivation anymore
1591,I feel very sad and lonely,2024-01-05,1,unknown,I feel very sad and lonely
222,I feel like nobody understands me,2024-01-10,1,unknown,I feel like nobody understands me
715,Today was a relaxing day,2024-03-27,0,unknown,Today was a relaxing day
1801,I feel very sad and lonely,2024-05-26,1,unknown,I feel very sad and lonely
1792,I had a good conversation today,2024-02-14,0,unknown,I had a good conversation today
1853,Nothing makes me happy anymore,2024-10-24,1,unknown,Nothing makes me happy anymore
1785,I love playing sports,2024-12-05,0,unknown,I love playing sports
783,I enjoyed spending time with friends,2024-04-29,0,unknown,I enjoyed spending time with friends
182,I enjoyed a nice walk outside,2024-07-20,0,unknown,I enjoyed a nice walk outside
689,Life feels meaningless,2024-09-04,1,unknown,Life feels meaningless
253,I have no motivation anymore,2024-06-28,1,unknown,I have no motivation anymore
830,I love playing sports,2024-03-04,0,unknown,I love playing sports
1684,I feel happy and motivated,2024-10-17,0,unknown,I feel happy and motivated
1647,I can't find joy in anything,2024-12-06,1,unknown,I can't find joy in anything
647,I feel empty inside,2024-06-11,1,unknown,I feel empty inside
187,I feel like nobody understands me,2024-02-09,1,unknown,I feel like nobody understands me
382,Today was a relaxing day,2024-08-11,0,unknown,Today was a relaxing day
1814,Today was a relaxing day,2024-07-01,0,unknown,Today was a relaxing day
276,Nothing makes me happy anymore,2024-10-07,1,unknown,Nothing makes me happy anymore
1833,Nothing makes me happy anymore,2024-01-12,1,unknown,Nothing makes me happy anymore
1399,I feel tired of everything,2024-09-09,1,unknown,I feel tired of everything
761,I watched a great movie today,2024-01-24,0,unknown,I watched a great movie today
1902,I watched a great movie today,2024-01-31,0,unknown,I watched a great movie today
1217,I can't find joy in anything,2024-10-10,1,unknown,I can't find joy in anything
1163,I feel tired of everything,2024-02-27,1,unknown,I feel tired of everything
778,I enjoyed spending time with friends,2024-11-26,0,unknown,I enjoyed spending time with friends
1898,Today was a relaxing day,2024-01-21,0,unknown,Today was a relaxing day
826,I watched a great movie today,2024-11-02,0,unknown,I watched a great movie today
131,I watched a great movie today,2024-07-19,0,unknown,I watched a great movie today
224,I had a great day today,2024-06-21,0,unknown,I had a great day today
162,I feel hopeless about my future,2024-05-13,1,unknown,I feel hopeless about my future
1707,I enjoyed spending time with friends,2024-04-30,0,unknown,I enjoyed spending time with friends
1085,I am excited about tomorrow,2024-06-15,0,unknown,I am excited about tomorrow
925,I had a great day today,2024-09-10,0,unknown,I had a great day today
1569,I feel empty inside,2024-08-09,1,unknown,I feel empty inside
582,I feel very sad and lonely,2024-05-11,1,unknown,I feel very sad and lonely
777,I had a great day today,2024-05-21,0,unknown,I had a great day today
944,I feel happy and motivated,2024-11-08,0,unknown,I feel happy and motivated
590,I feel hopeless about my future,2024-03-01,1,unknown,I feel hopeless about my future
139,I have no motivation anymore,2024-04-29,1,unknown,I have no motivation anymore
1180,I can't find joy in anything,2024-12-01,1,unknown,I can't find joy in anything
460,I feel empty inside,2024-08-15,1,unknown,I feel empty inside
1320,I feel empty inside,2024-06-28,1,unknown,I feel empty inside
745,Nothing makes me happy anymore,2024-12-09,1,unknown,Nothing makes me happy anymore
1203,I feel hopeless about my future,2024-05-12,1,unknown,I feel hopeless about my future
1682,I have no motivation anymore,2024-12-24,1,unknown,I have no motivation anymore
1195,I can't find joy in anything,2024-09-21,1,unknown,I can't find joy in anything
1709,I feel hopeless about my future,2024-01-24,1,unknown,I feel hopeless about my future
70,I feel tired of everything,2024-11-18,1,unknown,I feel tired of everything
1523,I am excited about tomorrow,2024-02-25,0,unknown,I am excited about tomorrow
720,I can't find joy in anything,2024-11-10,1,unknown,I can't find joy in anything
999,Life feels meaningless,2024-02-11,1,unknown,Life feels meaningless
442,Today was a relaxing day,2024-10-19,0,unknown,Today was a relaxing day
793,I enjoyed spending time with friends,2024-06-15,0,unknown,I enjoyed spending time with friends
1665,Life feels meaningless,2024-10-03,1,unknown,Life feels meaningless
1444,I feel like nobody understands me,2024-05-14,1,unknown,I feel like nobody understands me
706,Today was productive and fun,2024-09-09,0,unknown,Today was productive and fun
958,I have no motivation anymore,2024-03-05,1,unknown,I have no motivation anymore
477,I feel very lonely these days,2024-10-04,1,unknown,I feel very lonely these days
499,Today was productive and fun,2024-09-30,0,unknown,Today was productive and fun
601,I enjoyed a nice walk outside,2024-11-29,0,unknown,I enjoyed a nice walk outside
1701,I can't find joy in anything,2024-03-27,1,unknown,I can't find joy in anything
1797,I feel very lonely these days,2024-04-13,1,unknown,I feel very lonely these days
871,I feel hopeless about my future,2024-04-23,1,unknown,I feel hopeless about my future
14,I enjoyed spending time with friends,2024-07-11,0,unknown,I enjoyed spending time with friends
1297,I feel hopeless about my future,2024-10-02,1,unknown,I feel hopeless about my future
1396,I love playing sports,2024-03-19,0,unknown,I love playing sports
459,I feel very sad and lonely,2024-05-29,1,unknown,I feel very sad and lonely
532,I enjoyed spending time with friends,2024-09-18,0,unknown,I enjoyed spending time with friends
1186,I can't find joy in anything,2024-01-18,1,unknown,I can't find joy in anything
883,I feel very lonely these days,2024-10-27,1,unknown,I feel very lonely these days
910,I love playing sports,2024-12-24,0,unknown,I love playing sports
1361,I had a good conversation today,2024-05-20,0,unknown,I had a good conversation today
1385,I watched a great movie today,2024-06-29,0,unknown,I watched a great movie today
1280,Today was productive and fun,2024-04-14,0,unknown,Today was productive and fun
1397,I had a great day today,2024-01-28,0,unknown,I had a great day today
965,I feel very sad and lonely,2024-02-19,1,unknown,I feel very sad and lonely
160,I watched a great movie today,2024-03-14,0,unknown,I watched a great movie today
1448,Life feels meaningless,2024-04-21,1,unknown,Life feels meaningless
1799,I had a good conversation today,2024-03-28,0,unknown,I had a good conversation today
441,I feel hopeless about my future,2024-09-24,1,unknown,I feel hopeless about my future
262,I had a great day today,2024-10-08,0,unknown,I had a great day today
51,I feel hopeless about my future,2024-03-21,1,unknown,I feel hopeless about my future
453,Today was productive and fun,2024-10-02,0,unknown,Today was productive and fun
1862,I have no motivation anymore,2024-04-28,1,unknown,I have no motivation anymore
35,I love playing sports,2024-07-23,0,unknown,I love playing sports
713,I feel happy and motivated,2024-02-05,0,unknown,I feel happy and motivated
1304,I have no motivation anymore,2024-09-18,1,unknown,I have no motivation anymore
1724,I love playing sports,2024-04-24,0,unknown,I love playing sports
1276,I had a good conversation today,2024-10-05,0,unknown,I had a good conversation today
32,I feel very sad and lonely,2024-10-03,1,unknown,I feel very sad and lonely
803,Today was productive and fun,2024-08-16,0,unknown,Today was productive and fun
42,I enjoyed spending time with friends,2024-10-09,0,unknown,I enjoyed spending time with friends
1432,Nothing makes me happy anymore,2024-04-07,1,unknown,Nothing makes me happy anymore
468,Today was a relaxing day,2024-05-05,0,unknown,Today was a relaxing day
815,I feel hopeless about my future,2024-06-01,1,unknown,I feel hopeless about my future
1048,Life feels meaningless,2024-11-17,1,unknown,Life feels meaningless
316,I feel like nobody understands me,2024-10-17,1,unknown,I feel like nobody understands me
800,I feel very sad and lonely,2024-10-22,1,unknown,I feel very sad and lonely
685,Nothing makes me happy anymore,2024-07-08,1,unknown,Nothing makes me happy anymore
770,I enjoyed a nice walk outside,2024-05-07,0,unknown,I enjoyed a nice walk outside
1851,I feel happy and motivated,2024-09-23,0,unknown,I feel happy and motivated
225,I feel empty inside,2024-02-27,1,unknown,I feel empty inside
1833,Today was a relaxing day,2024-06-14,0,unknown,Today was a relaxing day
105,Nothing makes me happy anymore,2024-09-10,1,unknown,Nothing makes me happy anymore
1388,I feel tired of everything,2024-08-25,1,unknown,I feel tired of everything
1109,Life feels meaningless,2024-02-10,1,unknown,Life feels meaningless
628,I had a great day today,2024-09-09,0,unknown,I had a great day today
107,I enjoyed spending time with friends,2024-03-29,0,unknown,I enjoyed spending time with friends
775,I enjoyed spending time with friends,2024-01-05,0,unknown,I enjoyed spending time with friends
1279,Life feels meaningless,2024-12-18,1,unknown,Life feels meaningless
940,I am excited about tomorrow,2024-07-22,0,unknown,I am excited about tomorrow
1909,Life feels meaningless,2024-08-29,1,unknown,Life feels meaningless
55,I feel very sad and lonely,2024-11-17,1,unknown,I feel very sad and lonely
1981,I feel very lonely these days,2024-11-02,1,unknown,I feel very lonely these days
1784,I love playing sports,2024-06-08,0,unknown,I love playing sports
818,I watched a great movie today,2024-05-02,0,unknown,I watched a great movie today
983,I feel tired of everything,2024-12-10,1,unknown,I feel tired of everything
1367,I am excited about tomorrow,2024-03-18,0,unknown,I am excited about tomorrow
1780,I feel very sad and lonely,2024-10-24,1,unknown,I feel very sad and lonely
1733,I feel happy and motivated,2024-11-12,0,unknown,I feel happy and motivated
533,I feel empty inside,2024-04-12,1,unknown,I feel empty inside
147,I feel happy and motivated,2024-07-11,0,unknown,I feel happy and motivated
178,I am excited about tomorrow,2024-09-12,0,unknown,I am excited about tomorrow
1997,Today was a relaxing day,2024-03-10,0,unknown,Today was a relaxing day
1154,I had a good conversation today,2024-04-29,0,unknown,I had a good conversation today
1674,I enjoyed spending time with friends,2024-08-07,0,unknown,I enjoyed spending time with friends
825,Today was productive and fun,2024-04-28,0,unknown,Today was productive and fun
681,I feel very sad and lonely,2024-05-20,1,unknown,I feel very sad and lonely
454,I watched a great movie today,2024-04-16,0,unknown,I watched a great movie today
336,I enjoyed spending time with friends,2024-02-25,0,unknown,I enjoyed spending time with friends
241,I feel happy and motivated,2024-04-16,0,unknown,I feel happy and motivated
1155,I enjoyed a nice walk outside,2024-04-28,0,unknown,I enjoyed a nice walk outside
1558,Today was a relaxing day,2024-02-24,0,unknown,Today was a relaxing day
1653,I had a great day today,2024-12-22,0,unknown,I had a great day today
990,I watched a great movie today,2024-11-13,0,unknown,I watched a great movie today
891,I feel hopeless about my future,2024-12-23,1,unknown,I feel hopeless about my future
1996,I am excited about tomorrow,2024-02-14,0,unknown,I am excited about tomorrow
265,I love playing sports,2024-03-18,0,unknown,I love playing sports
53,I have no motivation anymore,2024-02-25,1,unknown,I have no motivation anymore
1299,I feel happy and motivated,2024-12-23,0,unknown,I feel happy and motivated
730,Life feels meaningless,2024-05-08,1,unknown,Life feels meaningless
1230,I feel empty inside,2024-12-09,1,unknown,I feel empty inside
1404,Today was productive and fun,2024-12-22,0,unknown,Today was productive and fun
1526,I feel like nobody understands me,2024-03-09,1,unknown,I feel like nobody understands me
879,I have no motivation anymore,2024-08-14,1,unknown,I have no motivation anymore
